"Code","Date","pH","T (°C)","Cond (µS/cm)","SiO2 (μmol/L)","K (μmol/L)","Mg (μmol/L)","Ca (μmol/L)","Na (μmol/L)","Cl (μmol/L)","HCO3 (μmol/L)","SO4 (μmol/L)","Location"
34077,"2012-05-31",,,,521.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2012-07-16",9.06,18.45,331,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2012-07-17",,,,585.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2012-10-15",8.93,20.75,335.2,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2012-10-16",,,,471.7,61.5,458.3,550,1565.2,84.5,2044,451,"Le Grand Bras de Cilaos au Pavillon"
34077,"2012-11-28",9.65,27.15,339.2,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2012-11-29",,,,475,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2013-02-06",8.69,21.92,261,338.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2013-04-15",8.74,21.65,329.4,170,56.4,412.5,650,1347.8,73.2,2360.7,371.9,"Le Grand Bras de Cilaos au Pavillon"
34077,"2013-05-27",8.93,20.55,325.2,295,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2013-07-15",8.98,15.74,330,341.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2013-10-14",8.89,20.32,341,406.7,59,383.3,550,1478.3,107,2262.3,394.8,"Le Grand Bras de Cilaos au Pavillon"
34077,"2013-11-18",8.58,20.65,351,363.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2014-01-27",8.49,21.5,306,346.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2014-03-31",8.55,22.9,309,283.3,56.4,395.8,625,1434.8,81.7,2278.7,333.3,"Le Grand Bras de Cilaos au Pavillon"
34077,"2014-06-17",8.74,16.4,321,391.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2014-07-21",8.5,16.42,316,538.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2014-10-13",8.71,19.84,296,495,61.5,395.8,550,1608.7,112.7,2360.7,412.5,"Le Grand Bras de Cilaos au Pavillon"
34077,"2014-11-17",9.26,24.2,,448.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2015-01-26",8.6,20.2,331,373.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2015-04-07",8.59,21,312.7,570,53.8,400,700,1260.9,70.4,2508.2,320.8,"Le Grand Bras de Cilaos au Pavillon"
34077,"2015-05-25",8.26,18.8,336,428.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2015-07-27",8.81,14.4,344,470,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2015-10-12",,21.2,337,485,61.5,370.8,575,1478.3,109.9,1950.8,403.1,"Le Grand Bras de Cilaos au Pavillon"
34077,"2015-11-03",9.02,20.9,334,383.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-01-13",8.74,23,337,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-01-14",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-01-22",,,,370,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-03-14",9.02,21.4,335,,59,416.7,675,1217.4,67.6,2606.6,288.5,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-03-15",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-03-18",,,,316.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-05-17",8.67,20.1,325,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-05-18",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-05-19",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-05-20",,,,261.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-07-06",8.7,14.9,343,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-07-07",,,,453.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-09-12",8.65,19.9,342,,,,,,109.9,1803.3,419.8,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-09-13",,,,,56.4,458.3,500,1521.7,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-09-15",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-09-16",,,,321.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-11-21",8.6,20.2,347,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-11-22",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-11-24",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2016-11-25",,,,430,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-01-05",9.36,26.44,345.5,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-01-06",,,,353.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-01-13",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-06-19",8.52,16.1,315,,84.6,333.3,625,956.5,33.8,2131.1,444.8,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-06-20",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-06-21",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-06-22",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-06-23",,,,491.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-07-19",8.21,14.6,,,46.2,416.7,600,1434.8,104.2,2737.7,382.3,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-07-20",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-07-21",,,,488.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-08-28",8.88,17.7,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-08-29",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-08-30",,,,411.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-09-05",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-10-09",8.98,18.7,,,,,,,,2426.2,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-10-10",,,,,56.4,416.7,675,1521.7,109.9,,439.6,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-10-11",,,,461.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-10-12",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-11-07",,18.9,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-11-08",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-11-09",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2017-11-10",,,,300,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-01-09",8.11,21.4,243,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-01-11",,,,415,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-02-13",8.59,19.8,299,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-02-15",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-03-26",,18.9,275,,,,,,,2360.7,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-03-27",,,,,51.3,375,600,1043.5,56.3,,212.5,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-03-28",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-03-29",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-03-30",,,,416.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-04-10",,16.9,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-04-14",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-05-15",,15.1,305,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-05-16",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-05-17",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-05-18",,,,436.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-06-12",8.39,15,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-06-14",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-07-09",8.77,15.1,304.4,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-07-10",,,320,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-07-11",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-07-12",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-07-13",,,,420,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-08-20",8.43,16.17,303,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-08-22",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-09-12",8.645,16.6,320.5,483.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-09-13",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-09-14",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-09-16",,,,,56.4,391.7,600,1434.8,104.2,,340.6,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-09-17",,,,,,,,,,1655.7,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-10-08",8.92,18.53,312.6,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-10-10",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-11-13",,19.4,335,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-11-15",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-11-16",,,,543.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2018-11-18",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-01-21",,21.4,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-01-22",,,332,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-01-23",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-01-25",,,,456.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-03-12",8.55,20.77,328.4,378.3,46.2,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-03-13",,,,,,,,,,2377,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-03-14",,,,,,416.7,625,1391.3,84.5,,361.5,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-05-27",,17.55,336.25,,64.1,458.3,600,1478.3,90.1,,372.9,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-05-28",,,,,,,,,,2573.8,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-05-29",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-05-31",,,,511.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-07-22",8.6,17.3,312.15,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-07-23",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-07-24",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-07-26",,,,426.7,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-09-24",8.8,18.6,343.5,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-09-25",,,,,56.4,408.3,575,1347.8,95.8,,358.3,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-09-26",,,,,,,,,,2278.7,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-09-27",,,,453.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-10-21",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-11-27",8.4,23,291,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-11-28",,,279,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-11-29",,,,485,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2019-12-02",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-01-06",8.7,21.4,315.3,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-01-07",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-01-08",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-01-10",,,,498.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-02-05",8.6,22.2,321.4,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-02-07",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-03-02",8.9,23.3,329,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-03-03",,,,,61.5,500,650,1173.9,73.2,,295.8,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-03-04",,,,,,,,,,2196.7,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-03-06",,,,438.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-04-07",8.9,20.1,329.4,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-04-09",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-06-03",,16.7,343.05,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-06-04",,,,448.3,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-06-05",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-06-10",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-07-20",8.3,14.4,351.9,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-07-22",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-08-03",8.3,15.5,345.05,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-08-05",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-08-06",,,,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-08-07",,,,480,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-09-01",8.15,16.9,346.44,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-09-02",,,344,,,,,,,,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-09-03",,,,,59,412.5,575,1521.7,,2737.7,,"Le Grand Bras de Cilaos au Pavillon"
34077,"2020-09-04",,,,345,,,,,121.1,,381.3,"Le Grand Bras de Cilaos au Pavillon"
34079,"2005-12-14",9,23.5,311,,,482.1,728.8,,192.7,,330.7,"Le Bras de Cilaos à Ilet Furcy"
34079,"2006-01-10",9.07,30.1,305,,,440,668.8,,176.1,,369.8,"Le Bras de Cilaos à Ilet Furcy"
34079,"2006-05-17",8.45,21.8,325,,,254.2,400,,90.1,,355.2,"Le Bras de Cilaos à Ilet Furcy"
34079,"2006-08-01",,20.8,311,,,404.2,650,,135.2,,282.3,"Le Bras de Cilaos à Ilet Furcy"
34079,"2006-10-24",8.91,23,319,,41,416.7,700,1087,149.3,,336.5,"Le Bras de Cilaos à Ilet Furcy"
34079,"2007-01-31",8.32,27.1,365,,66.7,500,775,1391.3,115.5,,531.2,"Le Bras de Cilaos à Ilet Furcy"
34079,"2007-05-14",8.64,23.6,280,526.7,48.7,387.5,550,1260.9,140.8,,208.3,"Le Bras de Cilaos à Ilet Furcy"
34079,"2007-08-08",8.7,19.8,306,431.7,41,383.3,575,1217.4,112.7,,280.2,"Le Bras de Cilaos à Ilet Furcy"
34079,"2007-09-24",8.89,23,294,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2007-10-24",8.677,26,308,466.8,48.7,391.7,600,1260.9,138,,310.4,"Le Bras de Cilaos à Ilet Furcy"
34079,"2008-02-19",8.32,23.4,259,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2008-02-20",,,,473.3,42.3,339.6,554.5,908.3,,2199.8,243.8,"Le Bras de Cilaos à Ilet Furcy"
34079,"2008-04-23",8.69,24.7,290,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2008-04-24",,,,532.8,43.6,375.4,568.5,1229.1,91.8,2348,228.4,"Le Bras de Cilaos à Ilet Furcy"
34079,"2008-07-30",9.02,21,281,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2008-07-31",,,,478,32.3,369.6,561,1152.2,118.6,2168,205.5,"Le Bras de Cilaos à Ilet Furcy"
34079,"2008-11-03",8.92,26.3,302,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2008-11-04",,,,576.3,47.2,402.1,616.5,1105.7,152.1,2154,245.6,"Le Bras de Cilaos à Ilet Furcy"
34079,"2009-02-04",8.57,27.8,331,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2009-02-05",,,,364.8,59.2,425,656.5,1385.7,106.2,2152,379.6,"Le Bras de Cilaos à Ilet Furcy"
34079,"2009-05-06",8.41,22.5,289,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2009-05-07",,,,525,47.2,380.4,596.5,1217.4,83.4,2320,250.3,"Le Bras de Cilaos à Ilet Furcy"
34079,"2009-07-29",8.69,21,281,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2009-10-12",9.24,23.5,276,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2009-10-13",,,,476.7,43.3,384.2,585.2,1110.9,145.9,1712,234.3,"Le Bras de Cilaos à Ilet Furcy"
34079,"2010-02-03",8.75,29,293,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2010-02-04",,,,479,51.3,365.8,592.5,1223,68.2,2220,322.2,"Le Bras de Cilaos à Ilet Furcy"
34079,"2010-05-05",8.48,24.17,290.5,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2010-05-06",,,,466.7,45.4,395,592.2,1158.7,97.7,2368,235.1,"Le Bras de Cilaos à Ilet Furcy"
34079,"2010-08-11",9.3,20.74,267,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2010-08-12",,,,400.8,38.9,357.5,545.3,1046,137.7,1824.8,164.3,"Le Bras de Cilaos à Ilet Furcy"
34079,"2010-11-08",9.84,23.86,248.5,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2010-11-09",,,,338.3,43.1,349.2,545.5,1244.3,152.1,1574,157.1,"Le Bras de Cilaos à Ilet Furcy"
34079,"2011-01-17",9.29,27.22,257.6,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2011-01-18",,,,401.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2011-04-18",8.71,23.11,192.9,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2011-04-19",,,,383,42.1,282.1,420.7,909.1,70.4,1918,216.6,"Le Bras de Cilaos à Ilet Furcy"
34079,"2011-07-25",9.05,19.86,290.6,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2011-07-26",,,,401.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2011-10-19",9.88,26.05,272.1,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2011-10-20",,,,318.3,41,404.2,550,1130.4,138,1204,316.7,"Le Bras de Cilaos à Ilet Furcy"
34079,"2012-01-16",8.81,27.11,320.3,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2012-01-17",,,,501.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2012-04-16",8.62,25.06,320,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2012-04-17",,,,630.7,61.5,416.7,725,1173.9,76.1,2432,377.1,"Le Bras de Cilaos à Ilet Furcy"
34079,"2012-07-16",9.18,20.5,303.3,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2012-07-17",,,,498.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2012-10-15",9.45,24.92,276.6,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2012-10-16",,,,496.7,43.6,341.7,500,1217.4,93,948,305.2,"Le Bras de Cilaos à Ilet Furcy"
34079,"2013-02-05",8.7,24.39,254,380,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2013-04-15",8.6,22.56,307.4,306.7,43.6,395.8,600,1260.9,95.8,2426.2,269.8,"Le Bras de Cilaos à Ilet Furcy"
34079,"2013-07-15",8.6,17.53,304,356.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2013-10-14",8.74,20.24,310,416.7,41,412.5,625,1173.9,121.1,2311.5,302.1,"Le Bras de Cilaos à Ilet Furcy"
34079,"2014-01-27",8.45,22.3,304,401.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2014-03-31",8.4,25.5,301,263.3,48.7,383.3,600,1347.8,98.6,2409.8,255.2,"Le Bras de Cilaos à Ilet Furcy"
34079,"2014-07-21",8.82,17.73,296,441.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2014-10-13",8.49,19.06,268.5,436.7,43.6,395.8,600,1260.9,135.2,2508.2,290.6,"Le Bras de Cilaos à Ilet Furcy"
34079,"2015-01-26",8.87,21.3,327,196.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2015-04-07",8.59,21.8,309.3,553.3,48.7,400,675,1260.9,81.7,2573.8,277.1,"Le Bras de Cilaos à Ilet Furcy"
34079,"2015-07-27",8.64,21.9,311,471.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2015-10-12",,24.8,309,495,46.2,358.3,575,1217.4,132.4,1967.2,274,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-01-21",,23.1,,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-01-22",,,311,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-01-25",,,,500,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-03-12",8.56,21.97,304.65,393.3,38.5,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-03-13",,,,,,,,,,2426.2,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-03-14",,,,,,400,575,1260.9,109.9,,263.5,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-05-27",8.834,18.49,304.6,,46.2,416.7,550,1304.3,123.9,,225,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-05-28",,,,,,,,,,2491.8,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-05-31",,,,476.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-07-22",8.6,19.6,284.5,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-07-23",,,,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-07-25",,,,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-07-26",,,,435,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-09-24",9.1,20.8,298.85,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-09-25",,,,,38.5,391.7,525,1217.4,121.1,,250,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-09-26",,,,,,,,,,1786.9,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-09-27",,,,498.3,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-10-21",,,,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-11-27",8.4,22.6,288.1,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-11-28",,,277,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-11-29",,,,476.7,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2019-12-02",,,,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2020-09-01",8.26,18.4,304.9,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2020-09-02",,,302,,,,,,,,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2020-09-03",,,,,43.6,408.3,550,1260.9,,2623,,"Le Bras de Cilaos à Ilet Furcy"
34079,"2020-09-04",,,,365,,,,,163.4,,210.4,"Le Bras de Cilaos à Ilet Furcy"
34113,"1997-06-23",8.6,16.5,247,631.2,84.4,417.9,452.2,1093.9,49.9,2239.3,280.1,"Le Bras de Benjoin au pont RN5"
34113,"1997-10-14",8.39,17.6,312,560.4,92.3,453.3,475.5,1094.3,109.6,2380,301.8,"Le Bras de Benjoin au pont RN5"
34113,"1998-11-25",8.285,18,290,601.7,93.8,440.4,464.2,1186.1,73.5,1600,299.1,"Le Bras de Benjoin au pont RN5"
34113,"2000-10-11",8.61,18.7,275,570.9,87.9,457.9,473,1177.4,89.9,2380.3,296,"Le Bras de Benjoin au pont RN5"
34113,"2001-11-20",8.15,18.6,303,563.5,89,645,470.2,1216.5,62.5,2480,348.5,"Le Bras de Benjoin au pont RN5"
34113,"2002-06-05",8.22,18.1,260,,,,,,,,,"Le Bras de Benjoin au pont RN5"
34113,"2002-09-03",8.04,16.6,277,565.6,67.3,377.2,432.9,990.2,95.2,2032.8,291.3,"Le Bras de Benjoin au pont RN5"
34113,"2003-05-13",8.45,20.7,314,,,310.8,478.2,,58.3,,364.1,"Le Bras de Benjoin au pont RN5"
34113,"2003-11-04",8.4,18.2,268,,,411.2,467.3,,74.1,,275.8,"Le Bras de Benjoin au pont RN5"
34113,"2004-08-11",8.66,17,286,,,411.2,453.8,,76.9,,268.8,"Le Bras de Benjoin au pont RN5"
34113,"2004-09-15",8.57,17.2,267,,,430.4,491.2,,74.9,,267.4,"Le Bras de Benjoin au pont RN5"
34113,"2005-04-20",,18.4,250,,,336.2,485.8,,69.9,,256.1,"Le Bras de Benjoin au pont RN5"
34113,"2005-07-20",8.58,17.85,270,,,377.1,450,,79.2,,257.5,"Le Bras de Benjoin au pont RN5"
34113,"2005-09-27",8.48,19.3,285,,,434.6,486.7,,64.2,,281.6,"Le Bras de Benjoin au pont RN5"
34113,"2005-12-14",8.33,19.7,296,,,470.8,501.5,,85.4,,308.4,"Le Bras de Benjoin au pont RN5"
34113,"2006-01-10",8.27,19.4,300,,,479.6,505.2,,74.1,,314,"Le Bras de Benjoin au pont RN5"
34113,"2006-05-17",8.48,17,261,,,391.7,625,,62,,237.5,"Le Bras de Benjoin au pont RN5"
